Customer ID,frequency,monetary,recency,churn,segment,clv,churn_probability
15269,3,1225.3600000000001,24,0,Loyal,53096.528389966734,0.5936725482185813
15270,21,8524.86,16,0,Champion,4313.875931774043,0.02962822744284191
15271,24,4528.54,7,0,Champion,2795.2307800230915,0.01701477737691497
15272,6,2030.95,57,0,Loyal,1363.3001207692841,0.4355020134737155
15273,1,228.96,600,1,Lost,0.0,0.6924720517871407
15274,2,716.57,4,0,Promising,0.0,0.6446471570042093
15275,1,615.14,38,0,Promising,0.0,0.6912539664816131
15276,4,619.8,66,0,Promising,15597.772669467524,0.5446885154688943
15277,2,476.34,47,0,Promising,0.0,0.6454609422899242
15278,4,496.15999999999997,562,1,Lost,0.0,0.5451421484272426
15279,5,1580.54,355,1,Lost,1187.5782716866588,0.48903231463471
15280,3,397.52,172,1,At Risk,13173.308716806774,0.5966236931043467
15281,16,8543.57,59,0,Loyal,4125.495960680166,0.07982330041923198
15282,1,348.59,570,1,Lost,0.0,0.6920950015581651
15283,3,148.33,390,1,Lost,2366.334017012763,0.5975106667561241
15284,1,24.75,500,1,Lost,0.0,0.6931150880115078
15285,1,94.92,408,1,Lost,0.0,0.692894214411029
15286,1,240.55,50,0,Promising,0.0,0.6924355336165788
15287,5,856.03,22,0,Champion,750.2676393738353,0.4917111540658495
15288,10,3715.38,43,0,Loyal,2254.0849700329236,0.246022096497409
15289,5,1593.09,29,0,Champion,1274.954391287335,0.48898591674413083
15290,26,10496.28,5,0,Champion,5547.830584368965,0.010327152828337184
15291,40,13517.76,26,0,Champion,6073.905312830774,0.000535464279225194
15292,1,178.39,201,1,Lost,0.0,0.6926313612744752
15293,1,247.5,666,1,Lost,0.0,0.6924136341615968
15294,1,233.35,411,1,Lost,0.0,0.6924582199077556
15295,1,207.04,654,1,Lost,0.0,0.6925411114861936
15296,12,10323.03,51,0,Loyal,5654.603291168798,0.16307894676683074
15297,3,641.94,10,0,Loyal,124248.5099161333,0.5957530837529487
15298,23,9061.77,2,0,Champion,4318.1341611136795,0.019556701463818604
15299,10,6156.53,67,0,Promising,3944.4327045801097,0.23938406710600613
15300,1,496.44,64,0,Promising,0.0,0.6916286531035054
15301,17,6909.67,51,0,Loyal,5343.559979365087,0.06726557961108734
15302,1,308.0,730,1,Lost,0.0,0.6922229620190097
15303,3,1224.18,290,1,Lost,38359.53000267288,0.5936767596412664
15304,9,796.4000000000001,61,0,Promising,707.7196780534065,0.29570003580012183
15305,1,93.6,555,1,Lost,0.0,0.6928983701822534
15306,9,3484.73,64,0,Promising,2081.2759933262455,0.2874843384319297
15307,1,205.3,96,1,At Risk,0.0,0.6925465930454245
15308,1,310.47,274,1,Lost,0.0,0.6922151761584
15309,4,797.96,611,1,Lost,404.72716459141157,0.5440347193469427
15310,1,1634.64,479,1,Lost,0.0,0.6880254940645661
15311,208,114966.42,1,0,Champion,50234.78477239549,6.85120980102053e-20
15312,12,2930.19,75,0,Promising,1455.1983109091682,0.17856268959097701
15313,1,52.0,110,1,At Risk,0.0,0.693029323896894
15314,3,820.4499999999999,199,1,Lost,22320.801069312238,0.5951168604675557
15315,2,570.5,64,0,Promising,0.0,0.6451420728835058
15316,1,165.0,327,1,Lost,0.0,0.6926735357908449
15317,1,129.75,677,1,Lost,0.0,0.6927845474084763
15318,1,312.62,4,0,Promising,0.0,0.692208398903238
15319,1,204.5,284,1,Lost,0.0,0.692549113284306
15320,1,267.13,44,0,Promising,0.0,0.6923517753372326
15321,12,6709.7300000000005,71,0,Promising,4719.755735143748,0.1705074141948851
15322,2,1390.86,86,0,Promising,0.0,0.6423585219701398
15323,3,434.6,563,1,Lost,10196.30214873123,0.5964916553828501
15324,1,140.22000000000003,701,1,Lost,0.0,0.6927515769260043
15325,8,1601.46,104,1,At Risk,1056.5658241681656,0.3383011052617929
15326,5,1700.52,334,1,Lost,1267.9478716009553,0.4885887512543865
15327,1,208.75,53,0,Promising,0.0,0.6925357243836602
15328,1,107.24,408,1,Lost,0.0,0.692855425703095
15329,11,2958.83,39,0,Loyal,1508.9795137435196,0.21121054369517614
15330,2,714.96,32,0,Promising,0.0,0.6446526137113862
15331,3,767.91,500,1,Lost,0.0,0.5953041503367247
15332,6,4892.68,366,1,Lost,5466.1555628183605,0.4251229887311965
15333,1,1028.56,208,1,Lost,0.0,0.6899470076561621
15334,3,350.82,157,1,At Risk,28481.821559264477,0.5967899666488672
15335,1,170.22,54,0,Promising,0.0,0.6926570947267164
15336,1,240.5,402,1,Lost,0.0,0.6924356911634749
15337,1,373.02,411,1,Lost,0.0,0.6920179714562282
15338,1,277.93,677,1,Lost,0.0,0.6923177390069152
15339,7,1821.02,66,0,Promising,1427.380482611362,0.38574655200891256
15340,1,105.5,562,1,Lost,0.0,0.692860904143799
15341,2,2402.7200000000003,81,0,Promising,0.0,0.63891193978628
15342,1,406.09,130,1,At Risk,0.0,0.6919136815824325
15343,1,364.5,87,0,Promising,0.0,0.6920448370370111
15344,3,563.94,1,0,Loyal,69692.39637129704,0.5960309808335534
15345,1,393.54,46,0,Promising,0.0,0.6919532616911473
15346,3,596.12,333,1,Lost,18935.906749523914,0.5959163379275787
15347,4,1162.0,366,1,Lost,858.6743870639586,0.5426983273508655
15348,1,158.04,72,0,Promising,0.0,0.692695456448553
15349,2,463.90999999999997,158,1,At Risk,0.0,0.6455030263824393
15350,2,547.6,373,1,Lost,0.0,0.6452196347767871
15351,10,3430.22,12,0,Champion,2641.740037709211,0.2468055454635256
15352,1,111.15,549,1,Lost,0.0,0.6928431147556898
15353,7,2794.4700000000003,255,1,Lost,1704.164236752659,0.3823395989191346
15354,3,284.4,603,1,Lost,0.0,0.5970264141761473
15355,2,277.05,29,0,Promising,0.0,0.646135404188188
15356,13,3239.57,31,0,Loyal,2750.463901565337,0.14936515751250706
15358,42,16425.86,5,0,Champion,7611.4791081625135,0.00033782037694968513
15359,8,181.35,663,1,Lost,18.24744118361267,0.34302034663723374
15360,1,427.93,40,0,Promising,0.0,0.6918447960060035
15361,4,689.07,362,1,Lost,1059.42504109616,0.5444343326057907
15362,2,613.08,449,1,Lost,0.0,0.6449978349023634
15363,2,678.11,373,1,Lost,0.0,0.6447774976273197
15364,2,913.19,96,1,At Risk,0.0,0.6439804785213914
15365,13,4557.13,26,0,Champion,3179.897455211251,0.14690527008342802
15366,7,2389.08,75,0,Promising,1604.6716131240778,0.38375702939549694
15367,11,5081.33,57,0,Loyal,2624.4193205710317,0.20602621396419513
15368,2,722.74,21,0,Promising,0.0,0.6446262449272923
15369,11,6251.26,492,1,Lost,982.2228174401122,0.20320914279885666
15370,8,3739.01,41,0,Loyal,2633.228041747858,0.3312581773457514
15371,1,59.400000000000006,662,1,Lost,0.0,0.6930060315203226
15372,8,6017.06,137,1,At Risk,4752.628827408718,0.32383467448763953
15373,17,3084.54,8,0,Champion,1892.8608199083983,0.07090448737487387
15374,2,307.32,129,1,At Risk,0.0,0.6460329980725662
15375,1,60.959999999999994,690,1,Lost,0.0,0.6930011211098919
15376,3,1221.56,40,0,Loyal,67803.81796041937,0.5936861103779799
15377,4,1211.75,383,1,Lost,36010.97478600119,0.5425156467669213
15378,2,246.5,463,1,Lost,0.0,0.6462387439787173
15379,8,4877.84,169,1,At Risk,3970.6635222455616,0.32753627375521904
15380,11,3248.96,9,0,Champion,1678.6279852289792,0.21049628583621463
15381,5,1890.5700000000002,214,1,Lost,1780.4170942030876,0.48788617770322384
15382,12,13733.550000000001,15,0,Champion,7112.809388669766,0.15630852941470902
15384,4,2027.79,170,1,At Risk,3059.191669194917,0.53951757466758
15385,3,942.08,40,0,Loyal,27114.74023128728,0.5946831785816007
15386,1,394.14,186,1,Lost,0.0,0.6919513694792485
15387,1,468.65,492,1,Lost,0.0,0.6917163381873849
15388,1,140.54,270,1,Lost,0.0,0.6927505692011653
15389,5,2733.8,172,1,At Risk,1891.7326752576323,0.48476955519825415
15390,2,1216.66,396,1,Lost,0.0,0.642950408379828
15391,1,289.87,584,1,Lost,0.0,0.6922801075180096
15392,7,2911.62,5,0,Champion,2870.9786796248886,0.3819303598700325
15393,5,891.34,16,0,Champion,672.9519017855838,0.491580584827791
15394,11,5286.8,10,0,Champion,2948.7250917003557,0.2055293778124761
15395,1,107.45,326,1,Lost,0.0,0.6928547645082966
15396,2,796.38,113,1,At Risk,0.0,0.6443766131242735
15397,1,94.0,290,1,Lost,0.0,0.6928971108609465
15398,2,1345.53,16,0,Promising,0.0,0.6425125834319997
15399,3,815.77,1,0,Loyal,133329.3067291994,0.5951335444353291
15400,8,1302.3,92,1,At Risk,914.6983034350478,0.33929262641242036
15401,2,216.95000000000002,452,1,Lost,0.0,0.6463386881276937
15402,6,1830.54,149,1,At Risk,1179.6330324716464,0.4362311000496086
15403,2,170.88,492,1,Lost,0.0,0.6464944807857225
15404,1,257.06,376,1,Lost,0.0,0.6923835091788905
15405,2,659.84,189,1,Lost,0.0,0.6448394069843985
15406,4,975.87,31,0,Loyal,31774.588498551002,0.5433816891784262
15407,4,1046.74,34,0,Loyal,2845.761188399777,0.5431215145911669
15408,1,267.18,264,1,Lost,0.0,0.6923516177664497
15409,1,131.25,721,1,Lost,0.0,0.6927798239644969
15410,10,4685.72,84,0,Promising,2681.100422650292,0.24336875603042263
15411,4,1348.93,26,0,Loyal,5994.37122442379,0.5420118666265534
15412,1,190.53,171,1,At Risk,0.0,0.6925931211038889
15413,5,6798.72,692,1,Lost,113.11109751272191,0.4697663213868383
15414,3,774.9000000000001,10,0,Loyal,80568.7770730308,0.5952792346122311
15415,1,559.61,313,1,Lost,0.0,0.6914292830008871
15416,7,4572.82,65,0,Promising,3507.965234004689,0.3761455690335765
15417,1,508.8,85,0,Promising,0.0,0.691589649468214
15418,2,449.42,425,1,Lost,0.0,0.6455520821476636
15419,1,135.86,25,0,Promising,0.0,0.6927653069936832
15420,6,743.0,434,1,Lost,421.2767011911275,0.44019227340231676
15421,10,3805.34,59,0,Loyal,2169.07597182777,0.2457752882121947
15422,7,1619.97,323,1,Lost,1057.70189563728,0.38645161097490704
15423,3,266.89,38,0,Loyal,5269.833881681598,0.5970887402480425
15424,3,597.78,254,1,Lost,0.0,0.5959104238080445
15425,4,1941.1200000000001,400,1,Lost,1739.4522072583427,0.5398361336015924
15426,9,2156.35,19,0,Champion,1501.0291610321974,0.29152692225133336
15427,3,1430.54,33,0,Loyal,0.0,0.592940051402254
15428,4,762.75,15,0,Loyal,844.5491973438706,0.5441639420577108
15429,2,397.35,27,0,Promising,0.0,0.6457283393934234
15430,2,954.75,468,1,Lost,0.0,0.643839489630562
15431,1,153.24,503,1,Lost,0.0,0.6927105736366772
15432,2,320.76,23,0,Promising,0.0,0.6459875250564563
15433,2,533.3,214,1,Lost,0.0,0.645268064752047
15434,11,2567.06,8,0,Champion,1423.274716303453,0.21217783802093754
15435,1,149.29,22,0,Promising,0.0,0.6927230135123835
15436,3,1067.75,12,0,Loyal,65518.412437002386,0.5942349364875353
15437,2,393.45,262,1,Lost,0.0,0.6457415393231211
15438,1,156.57999999999998,131,1,At Risk,0.0,0.6927000546370606
15439,4,1269.05,405,1,Lost,21749.263762478367,0.542305228632297
15440,3,383.68,55,0,Loyal,31846.38482844469,0.5966729722058416
15441,3,1254.21,396,1,Lost,36549.24403928149,0.593569578218985
15442,1,594.0,249,1,Lost,0.0,0.6913207151225554
15443,14,5114.23,2,0,Champion,2838.950631643058,0.12172228303599748
15444,2,1411.21,9,0,Promising,0.0,0.6422893495772147
15445,2,284.5,264,1,Lost,0.0,0.6461102014154652
15446,3,399.75,377,1,Lost,10718.39870264031,0.5966157527198591
15447,5,492.88,331,1,Lost,630.124752083604,0.4930540717357825
15448,2,788.81,313,1,Lost,0.0,0.6444022782468765
15449,3,974.52,26,0,Loyal,64129.113442093614,0.5945674860673836
15450,1,429.84,30,0,Promising,0.0,0.6918387712659999
15451,2,226.86,434,1,Lost,0.0,0.6463051719039175
15452,6,1785.1100000000001,30,0,Champion,996.8271873634015,0.4363964117061352
15453,7,1371.77,2,0,Champion,2795.0969597496114,0.3873226763699768
15454,2,305.99,362,1,Lost,0.0,0.6460374978628647
15455,1,38.25,598,1,Lost,0.0,0.6930726010364308
15456,10,2091.52,283,1,Lost,1082.3023679060534,0.2505058617376948
15457,1,237.07,262,1,Lost,0.0,0.692446498773456
15458,2,370.43999999999994,25,0,Promising,0.0,0.645819414388802
15459,2,202.82999999999998,417,1,Lost,0.0,0.6463864403433732
15460,1,214.26,354,1,Lost,0.0,0.6925183655851538
15461,2,429.7,461,1,Lost,0.0,0.6456188391126306
15462,4,737.05,94,1,At Risk,536.935043908835,0.5442582587725076
15463,1,126.14,29,0,Promising,0.0,0.6927959149979643
15464,1,1044.65,338,1,Lost,0.0,0.6898960802278381
15465,32,12100.4,20,0,Champion,5544.9595697227505,0.0029012584333799546
15466,4,1560.46,85,0,Promising,1173.5394471175093,0.541234875347405
15467,3,524.88,9,0,Loyal,38017.94899865716,0.596170120008232
15468,3,1430.48,51,0,Loyal,0.0,0.5929402656640683
15469,3,874.25,50,0,Loyal,34521.303245101124,0.5949250503617367
15470,1,63.419999999999995,576,1,Lost,0.0,0.6929933776814792
15471,3,1292.01,2,0,Loyal,53200.62699623909,0.5934346518723828
15472,1,371.56,113,1,At Risk,0.0,0.6920225752748562
15473,8,2046.0,14,0,Champion,2676.1778358126526,0.33683036534877864
15474,1,150.35,596,1,Lost,0.0,0.692719675244133
15475,1,454.10999999999996,77,0,Promising,0.0,0.6917622103737014
15476,4,2209.98,380,1,Lost,64863.71603442579,0.5388478233195937
15477,1,368.4,650,1,Lost,0.0,0.692032539573426
15478,3,1983.48,40,0,Loyal,69750.87527236216,0.5909639943348346
15479,1,147.4,733,1,Lost,0.0,0.6927289656575929
15480,5,6279.0,116,1,At Risk,7188.740606689016,0.47168208471685663
15481,1,1993.34,401,1,Lost,0.0,0.6868852128219094
15482,19,14417.36,16,0,Champion,7316.040219657647,0.04076384145405332
15483,10,817.8199999999999,161,1,At Risk,542.8932717383992,0.25406063165157916
15484,6,4652.1,1,0,Champion,3077.593840530551,0.42599312798628325
15485,7,4810.92,30,0,Champion,3018.8402711111867,0.37531927785145336
15486,1,102.0,527,1,Lost,0.0,0.6928719238310205
15487,1,231.32,680,1,Lost,0.0,0.6924646160134159
15488,5,431.92,93,1,At Risk,461.2303153187051,0.493279510316521
15489,8,2419.61,23,0,Champion,1494.033786613921,0.3355967319351244
15490,1,210.85,430,1,Lost,0.0,0.692529108571904
15491,6,3100.09,95,1,At Risk,5451.604348717889,0.4316172942210301
15492,2,659.4599999999999,28,0,Promising,0.0,0.6448406945933538
15493,9,4121.68,33,0,Loyal,2640.641192149301,0.2855578507291787
15494,5,3702.6,21,0,Champion,2668.2363533789608,0.481190295964319
15495,1,246.5,379,1,Lost,0.0,0.6924167852156898
15496,1,146.14000000000001,631,1,Lost,0.0,0.6927329337187574
15497,9,8657.39,18,0,Champion,5181.424617219593,0.27206620288387817
15498,44,24972.86,3,0,Champion,10402.965764443676,0.00019605773858961747
15499,1,158.65,724,1,Lost,0.0,0.6926935352762632
15500,4,1131.56,8,0,Loyal,6752.518576066464,0.5428100965053194
15501,2,399.95,405,1,Lost,0.0,0.6457195393169616
15502,14,13003.869999999999,16,0,Champion,8651.643932303956,0.10978388300882026
15503,2,257.3,363,1,Lost,0.0,0.6462022129783489
15504,4,402.7,81,0,Promising,402.08091353086655,0.5454850018263295
15505,5,3610.96,53,0,Loyal,9971.102323277635,0.48152878565368246
15506,6,2030.33,23,0,Champion,2134.388814490764,0.4355042685898598
15507,1,475.86,172,1,At Risk,0.0,0.6916935899845447
15508,6,1000.27,189,1,Lost,2259.825429745248,0.4392545052652217
15509,1,152.41,380,1,Lost,0.0,0.6927131876084972
15510,1,250.0,331,1,Lost,0.0,0.6924057564478729
15511,5,900.53,12,0,Champion,4125.513507551834,0.49154660225425206
15512,4,331.58,156,1,At Risk,452.63963770281157,0.5457458731600345
15513,35,26437.05,33,0,Loyal,12706.212463777158,0.0012560738739119384
15514,18,6392.06,12,0,Champion,3077.446648979103,0.0556870868609645
15515,1,171.81,387,1,Lost,0.0,0.6926520867191653
15516,3,62.43,45,0,Loyal,0.0,0.5978162740593471
15517,1,267.03,233,1,Lost,0.0,0.6923520904786638
15518,15,4189.99,64,0,Promising,2132.1519916229013,0.10234448102652426
15519,2,344.61,383,1,Lost,0.0,0.6459068242541192
15520,1,343.5,2,0,Promising,0.0,0.6921110494635283
15521,16,7098.24,40,0,Loyal,3766.4150607626875,0.08140817702089122
15522,2,397.99,33,0,Promising,0.0,0.6457261732299098
15523,16,17259.19,84,0,Promising,8491.816900618982,0.0708502998802204
15524,2,591.4,25,0,Promising,0.0,0.64507127829618
15525,4,890.22,2,0,Loyal,1939.532812586957,0.5436960918014971
15526,2,148.44,33,0,Promising,0.0,0.6465703537671119
15527,23,5554.89,19,0,Champion,2668.9122435479444,0.0205767640218422
15528,1,229.33,254,1,Lost,0.0,0.6924708860156629
15529,12,4783.66,23,0,Champion,3897.4877943585725,0.17457577676060698
15530,5,1808.68,22,0,Champion,1982.6932919673402,0.48818890153195377
15531,2,1972.39,8,0,Promising,0.0,0.6403794960423328
15532,10,3738.85,25,0,Champion,2555.3809089820543,0.24595768966778492
15533,3,807.57,19,0,Loyal,85795.91154602925,0.5951627764984605
15534,1,162.25,726,1,Lost,0.0,0.6926821970742065
15535,6,1044.3700000000001,173,1,At Risk,1219.7686530131928,0.43909380085994015
15536,1,259.09,409,1,Lost,0.0,0.6923771121357488
15537,1,110.92,163,1,At Risk,0.0,0.6928438389366703
15538,6,3358.3999999999996,538,1,Lost,356.08810737889286,0.43067996684403237
15539,1,538.46,7,0,Promising,0.0,0.6914960422180131
15540,2,460.68,11,0,Promising,0.0,0.6455139617836178
15541,1,85.13000000000001,114,1,At Risk,0.0,0.6929250356358571
15542,3,855.71,512,1,Lost,0.0,0.594991153254424
15543,2,242.26,288,1,Lost,0.0,0.6462530853121915
15544,20,7807.89,9,0,Champion,3927.922337982487,0.036634294941344625
15545,2,288.96999999999997,54,0,Promising,0.0,0.6460950793621622
15546,2,1079.1000000000001,607,1,Lost,0.0,0.6434174935758662
15547,26,10057.05,7,0,Champion,4592.063986136063,0.01039378306007852
15548,1,158.09,596,1,Lost,0.0,0.692695298975666
15549,8,2334.16,77,0,Promising,1387.7034557147847,0.3358786845795701
15550,12,2211.05,4,0,Champion,1193.3985066964328,0.18012867150501033
15551,7,1679.81,37,0,Loyal,1732.1812673375127,0.38624170913554473
15552,2,252.52,217,1,Lost,0.0,0.6462183815390803
15553,1,428.93,60,0,Promising,0.0,0.6918416417000128
15554,1,217.2,278,1,Lost,0.0,0.692509103135792
15555,36,11243.91,12,0,Champion,4870.51635054627,0.0012761688389661058
15556,1,279.77,24,0,Promising,0.0,0.6923119400161415
15557,1,468.91,29,0,Promising,0.0,0.6917155178800136
15558,1,202.68,639,1,Lost,0.0,0.6925548467849665
15559,1,1109.4,568,1,Lost,0.0,0.6896910895601663
15560,2,153.52,398,1,Lost,0.0,0.6465531781771594
15561,8,1934.3899999999999,12,0,Champion,1218.4322354386609,0.33719932622310406
15562,3,671.4300000000001,352,1,Lost,12202.777208645251,0.5956480012695095
15563,7,2859.46,22,0,Champion,2028.9702522111263,0.38211254928080984
15564,2,70.74000000000001,463,1,Lost,0.0,0.6468330119689744
15565,2,173.16,50,0,Promising,0.0,0.6464867713531097
15566,2,227.87,393,1,Lost,0.0,0.6463017559416321
15567,1,186.01,19,0,Promising,0.0,0.6926073591042513
15568,3,758.29,3,0,Loyal,145848.48260152963,0.5953384398439846
15569,10,3583.45,104,1,At Risk,2261.4326105166,0.24638435277199758
15570,25,8736.49,7,0,Champion,4573.120601442166,0.01302639654799506
15571,14,3892.35,12,0,Champion,2039.0635942435354,0.12366819481968547
15572,10,3965.2,5,0,Champion,2826.6005159196993,0.24533711893412552
15573,5,1188.42,32,0,Loyal,864.7797770783797,0.4904820903034511
15574,6,1101.44,178,1,At Risk,1365.596636789328,0.4388858515605318
15575,1,30.1,620,1,Lost,0.0,0.6930982509726822
15576,1,921.37,38,0,Promising,0.0,0.6902861636049119
15577,5,396.03000000000003,151,1,At Risk,395.19976409286306,0.49341223782533555
15578,1,127.1,162,1,At Risk,0.0,0.692792892060729
15579,5,1250.63,69,0,Promising,939.5481464881649,0.490252071480142
15580,8,1375.39,377,1,Lost,633.6107460239604,0.33905024995718647
15581,38,7480.4,121,1,At Risk,3135.3546911305675,0.0008888216242729519
15582,3,682.9100000000001,25,0,Loyal,44846.11026434,0.5956070919148357
15583,1,95.96,376,1,Lost,0.0,0.6928909401449811
15584,6,1268.2,24,0,Champion,775.7595718546365,0.43827834161884915
15585,1,455.3,177,1,At Risk,0.0,0.6917584561897726
15586,3,1139.1,593,1,Lost,13665.182720338136,0.5939803740162855
15587,7,1522.0800000000002,50,0,Loyal,1351.5720221094598,0.38679507244555644
15588,1,579.6,678,1,Lost,0.0,0.691366177929635
15589,3,478.53000000000003,256,1,Lost,0.0,0.5963352074886222
15590,5,1496.6,382,1,Lost,1766.735128274569,0.48934264925039517
15591,3,217.9,583,1,Lost,5123.079198188638,0.5972631013271891
15592,1,388.58,47,0,Promising,0.0,0.6919689037291759
15593,1,199.8,71,0,Promising,0.0,0.692563919455737
15594,5,1771.78,16,0,Champion,4022.845942274602,0.4883253130871243
15595,1,357.6,488,1,Lost,0.0,0.6920665934203165
15596,9,2727.72,101,1,At Risk,1857.3330225864493,0.2897840057975691
15597,2,563.37,35,0,Promising,0.0,0.6451662228848775
15598,2,548.02,53,0,Promising,0.0,0.6452182123129413
15599,3,1250.06,27,0,Loyal,48176.2390305478,0.5935843907013688
15600,4,1199.31,428,1,Lost,1275.0759612257036,0.5425613271668188
15601,30,14191.74,11,0,Champion,6772.620903141678,0.004265777340761162
15602,16,3137.96,8,0,Champion,1478.638535030839,0.08589871332476301
15603,2,88.48,79,0,Promising,0.0,0.6467730512223575
15604,1,216.39,52,0,Promising,0.0,0.692511655050588
15605,9,1741.95,36,0,Loyal,1033.9885662231147,0.29279486683018763
15606,17,5230.99,61,0,Promising,2828.943860349593,0.06884069928973223
15607,9,1708.97,337,1,Lost,705.5607874268812,0.2928959148530987
15608,5,1785.98,28,0,Champion,2675.258801814536,0.4882728184605791
15609,1,298.48,184,1,Lost,0.0,0.6922529696568444
15610,1,112.46000000000001,52,0,Promising,0.0,0.6928389900545903
15611,26,2997.28,10,0,Champion,1465.6402676499067,0.011524966620503996
15612,2,195.15,36,0,Promising,0.0,0.6464124119936627
15613,1,433.71999999999997,610,1,Lost,0.0,0.6918265323260155
15614,4,3147.36,438,1,Lost,76220.23668221968,0.5353997414660189
15615,47,21373.97,10,0,Champion,9630.490194935006,0.00011050431072719594
15616,1,317.11,438,1,Lost,0.0,0.6921942452054356
15617,3,828.5500000000001,396,1,Lost,29741.073006944604,0.5950879838501643
15618,4,776.851,33,0,Loyal,96773.34408084593,0.5441121912952667
15619,1,336.40000000000003,11,0,Promising,0.0,0.6921334337818564
15620,4,1942.36,57,0,Loyal,3844.231944188465,0.5398315761625386
15621,4,1293.03,4,0,Loyal,378285.0201641669,0.5422171643421311
15622,17,7852.61,43,0,Loyal,4217.907224068067,0.06639554135897148
15623,8,2437.05,141,1,At Risk,1368.379178890102,0.3355392009326668
15624,4,588.13,117,1,At Risk,1495.8809252270837,0.5448047192308572
15625,9,3236.4,104,1,At Risk,2194.6090565438153,0.2882375221812534
15626,3,1067.52,75,0,Promising,44834.26242371065,0.5942357569995274
15627,2,566.9,457,1,Lost,0.0,0.6451542665250253
15628,17,5333.08,5,0,Champion,2602.758361647091,0.06874393969457966
15629,4,2240.9,450,1,Lost,42693.73394600829,0.538734143861447
15630,3,1481.4,45,0,Loyal,53138.66455801646,0.5927584160950751
15631,1,596.67,642,1,Lost,0.0,0.6913122851530658
15632,8,3285.31,16,0,Champion,4583.201725227283,0.3327468830335615
15633,13,4335.96,509,1,Lost,3.843155818515963,0.1473158398380489
15634,2,554.65,17,0,Promising,0.0,0.6451957573649746
15635,1,100.35,396,1,Lost,0.0,0.6928771187500803
15636,4,1444.58,90,0,Promising,1923.8188990532558,0.541660550450662
15637,5,797.59,53,0,Loyal,486.3328576813983,0.49192725584153474
15638,6,2265.2,379,1,Lost,2017.0329046553416,0.4346501714477297
15639,3,1065.08,134,1,At Risk,31726.196584994836,0.5942444615291251
15640,29,23494.31,4,0,Champion,10786.17030558219,0.004579411704140822
15641,12,5345.55,105,1,At Risk,2855.0952015371195,0.17338107070059494
15642,1,105.78000000000002,730,1,Lost,0.0,0.6928600225593123
15643,3,664.0,192,1,Lost,0.0,0.5956744776085122
15644,4,803.54,166,1,At Risk,55034.12076003668,0.5440142398836
15645,3,1055.17,19,0,Loyal,41562.28716345599,0.5942798141531878
15646,5,784.8100000000001,158,1,At Risk,1109.317652346697,0.49197451464287
15647,1,169.0,415,1,Lost,0.0,0.6926609373180845
15648,2,639.5,204,1,Lost,0.0,0.6449083249995912
15649,4,1660.35,336,1,Lost,1548.1249659713164,0.5408678897898945
15650,2,553.88,522,1,Lost,0.0,0.6451983652876907
15651,5,1259.06,37,0,Loyal,1692.382562504295,0.4902209022298633
15652,5,1405.94,91,1,At Risk,1810.1330409537045,0.4896778376021039
15653,2,877.4399999999999,93,1,At Risk,0.0,0.6441017374930647
15654,2,922.53,9,0,Promising,0.0,0.6439487955114
15655,1,560.67,243,1,Lost,0.0,0.6914259369383735
15656,4,748.5,45,0,Loyal,1736.507127733682,0.5442162386823185
15657,1,30.0,23,0,Promising,0.0,0.6930985656884088
15658,8,2117.27,190,1,Lost,1137.2167029487496,0.336594864609995
15659,3,532.49,44,0,Loyal,18758.854562374607,0.596143012948209
15660,15,2603.69,25,0,Champion,1493.9809919990455,0.10452086740616795
15661,8,1215.95,317,1,Lost,546.6691451323538,0.3395790834114694
15662,2,283.73,661,1,Lost,0.0,0.6461128063034179
15663,1,138.14,106,1,At Risk,0.0,0.692758127092626
15664,4,1254.03,51,0,Loyal,1361.0705993177035,0.5423603868207109
15665,5,3987.07,168,1,At Risk,3649.546293934864,0.4801396635254645
15666,2,632.9399999999999,472,1,Lost,0.0,0.6449305509636596
15667,1,301.32,40,0,Promising,0.0,0.6922440179685798
15668,1,76.32000000000001,218,1,Lost,0.0,0.6929527701174666
15669,4,684.34,40,0,Loyal,1784.401305187864,0.5444516898464417
15670,2,325.2,297,1,Lost,0.0,0.6459725021405709
15671,7,2657.13,19,0,Champion,3987.1025844075807,0.38281958006887956
15672,1,45.300000000000004,725,1,Lost,0.0,0.6930504120913397
15673,9,6204.32,88,0,Promising,3690.3510356736274,0.27931323945598924
15674,13,6948.2300000000005,73,0,Promising,3506.5552358706873,0.14252681726613414
15675,4,542.04,81,0,Promising,809.470643601805,0.5449738242264389
15676,3,3435.76,19,0,Loyal,241283.28280362475,0.585760078611962
15677,3,1305.63,49,0,Loyal,58768.0900673649,0.5933860320968939
15678,3,1825.94,53,0,Loyal,60463.38999336991,0.5915273018391318
15679,4,781.28,24,0,Loyal,3032.9309513267735,0.5440959366396009
15680,10,4028.69,9,0,Champion,2160.085312641066,0.2451632419617233
15681,14,2989.7,25,0,Champion,1923.9332675169244,0.12512282343355147
15682,2,318.24,599,1,Lost,0.0,0.6459960514481055
15683,2,524.54,117,1,At Risk,0.0,0.6452977308749777
15684,3,173.95,547,1,Lost,2236.258092424297,0.5974195035450665
15685,1,55.980000000000004,450,1,Lost,0.0,0.6930167964977929
15686,1,90.0,420,1,Lost,0.0,0.6929097039446266
15687,9,2993.1,9,0,Champion,3550.1075411493835,0.2889765875099797
15688,1,190.57,419,1,Lost,0.0,0.6925929951022485
15689,3,521.03,120,1,At Risk,11820.68783726428,0.5961838336060564
